category,idiklan,url,price,title,dilihat,place,device
Bekas,396646044        			,http://olx.co.id/iklan/samsung-galaxy-grand-duos-batangan-second-IDqQhKQ.html,650.000,Samsung galaxy grand duos batangan (second),57,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,396645703        			,http://olx.co.id/iklan/zenfone-3max-ram-2gb-internal-32-IDqQhFl.html,1.600.000,ZenFone 3max ram 2gb internal 32,46,"Sidoarjo  Kab., Jawa Timur",via HP
Bekas,396646284        			,http://olx.co.id/iklan/oppo-f1s-ram-3-32-gold-mulus-IDqQhOI.html,2.450.000,Oppo f1s ram 3/32 gold mulus,29,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396639343        			,http://olx.co.id/iklan/di-jual-tt-boleh-butuh-kembalian-xiomi-not3-pro-ram-3gb-jaringan-4g-IDqQg0L.html,1.450.000,Di jual / tt boleh butuh kembalian xiomi not3 pro ram 3gb jaringan 4g,44,"Bekasi Kota, Jawa Barat",via HP
Bekas,396646278        			,http://olx.co.id/iklan/blackberry-aurora-fullset-IDqQhOC.html,1.950.000,Blackberry  aurora fullset,46,"Makassar Kota, Sulawesi Selatan",via HP
Bekas,396646298        			,http://olx.co.id/iklan/brandcode-hp-gunung-IDqQhOV.html,350.000,Brandcode hp gunung,25,"Bekasi Kota, Jawa Barat",via HP
Bekas,396246268        			,http://olx.co.id/iklan/vga-nvidia-dan-ram-IDqOBKQ.html,900.000,Vga nvidia dan ram,51,"Bekasi Kota, Jawa Barat",via HP
Bekas,396618388        			,http://olx.co.id/iklan/lenovo-vibe-x2-merah-termurah-mewah-IDqQayM.html,855.000,Lenovo Vibe X2 Merah Termurah Mewah,392,"Bandung Kota, Jawa Barat",via HP
Bekas,396646309        			,http://olx.co.id/iklan/blackberry-passport-lte4g-ram3-32gb-13mp-segel-muluss-IDqQhP7.html,1.755.000,Blackberry Passport LTE4G Ram3/32Gb 13mp Segel Muluss,79,"Bandung Kota, Jawa Barat",via HP
Baru,396248713        			,http://olx.co.id/iklan/eksternal-usb-wifi-receiver-antena-untuk-komputer-pc-IDqOCoh.html,85.000,Eksternal USB Wifi Receiver + Antena Untuk Komputer PC,28,"Tabanan Kab., Bali",via HP
Bekas,396248649        			,http://olx.co.id/iklan/power-supply-true-komputer-bagus-500watt-IDqOCnf.html,200.000,Power supply true komputer bagus 500watt,32,"Klaten Kab., Jawa Tengah",via HP
Bekas,396248978        			,http://olx.co.id/iklan/motherboard-intel-p4-ram-prosesor-cooler-IDqOCsy.html,100.000,Motherboard Intel P4 + RAM + Prosesor Cooler,39,"Jakarta Selatan, Jakarta D.K.I.",via HP
Bekas,396248923        			,http://olx.co.id/iklan/hardisk-toshiba-500-gb-barang-mulus-IDqOCrF.html,500.000,"Hardisk Toshiba 500 GB, Barang mulus",29,"Palembang Kota, Sumatra Selatan",via HP
Bekas,396250184        			,http://olx.co.id/iklan/hardisk-hdd-toshiba-internal-laptop-2-5-inch-500gb-IDqOCM0.html,500.000,"Hardisk hdd toshiba internal laptop 2,5  inch 500gb",30,"Palembang Kota, Sumatra Selatan",via HP
Baru,396252888        			,http://olx.co.id/iklan/usb-hub-4-port-data-IDqODtC.html,20.000,Usb hub 4 port  data,15,"Palembang Kota, Sumatra Selatan",via HP
Baru,396250689        			,http://olx.co.id/iklan/proyektor-cheerlux-c6-tv-tinggal-colok-antena-untuk-nobar-IDqOCU9.html,950.000,Proyektor Cheerlux C6 TV tinggal colok antena untuk nobar,55,"Bandar Lampung Kota, Lampung",via HP
Bekas,389971193        			,http://olx.co.id/iklan/dijual-nokia-3310-IDqohjX.html,450.000,Dijual NOKIA 3310,193,"Bandung Kota, Jawa Barat",via HP
Bekas,389971389        			,http://olx.co.id/iklan/dijual-nokia-5230-kondisi-msh-normal-IDqohn7.html,200.000,Dijual Nokia 5230 kondisi msh normal,164,"Bekasi Kota, Jawa Barat",via HP
Bekas,389946269        			,http://olx.co.id/iklan/htc-desire-826-dual-sim-IDqoaPX.html,800.000,HTC DESIRE 826 dual sim,514,"Bekasi Kota, Jawa Barat",via HP
Bekas,389921938        			,http://olx.co.id/iklan/nokia-1200-normal-hp-senter-jadul-IDqo4wv.html,150.000,Nokia 1200 Normal Hp Senter Jadul,105,"Balikpapan Kota, Kalimantan Timur",via HP
Bekas,389977449        			,http://olx.co.id/iklan/bh-nokia-5130-w660-batrai-minat-sms-IDqoiVR.html,100.000,Bh nokia 5130/w660+ batrai.minat sms,302,"Semarang Kota, Jawa Tengah",via HP
Baru,389945399        			,http://olx.co.id/iklan/s-off-htc-m7-m8-m9-a9-m10-dll-all-type-IDqoaBW.html,150.000,S-off htc m7 m8 m9 a9 m10 dll. all type,374,"Surabaya Kota, Jawa Timur",via HP
Bekas,389974763        			,http://olx.co.id/iklan/jual-nokia-9500-idup-batre-drop-IDqoifx.html,600.000,Jual nokia 9500 idup batre drop,206,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,389970304        			,http://olx.co.id/iklan/jual-cepat-hp-nokia-220-dual-sim-IDqoh5C.html,275.000,Jual cepat hp Nokia 220 Dual SIM,209,"Semarang Kota, Jawa Tengah",via HP
Bekas,389986608        			,http://olx.co.id/iklan/nokia-e90-ori-cari-IDqolkA.html,900.000,Nokia E90 ori CARI,190,"Medan Kota, Sumatra Utara",via HP
Bekas,389979673        			,http://olx.co.id/iklan/nokia-6120-cas-minat-sms-IDqojvJ.html,200.000,NOKIA 6120+ cas. minat sms,157,"Semarang Kota, Jawa Tengah",via HP
Bekas,389979513        			,http://olx.co.id/iklan/nokia-e63-mulus-jaringan-3g-murmer-IDqoju9.html,200.000,Nokia e63 mulus jaringan 3G murmer,366,"Bandung Kota, Jawa Barat",via HP
Bekas,389981453        			,http://olx.co.id/iklan/nokia-3330-original-IDqojZr.html,200.000,Nokia 3330 original,151,"Malang Kota, Jawa Timur",via HP
Bekas,389992648        			,http://olx.co.id/iklan/nokia-1320-pulset-IDqomU0.html,1.300.000,Nokia 1320 pulset,99,"Bekasi Kab., Jawa Barat",via HP
Bekas,389997189        			,http://olx.co.id/iklan/cari-tt-bt-motorola-g4-plus-dual-sim-lte-langka-ane-siap-nambah-IDqoo5f.html,2.600.000,Cari tt / bt motorola g4 plus dual sim lte langka ane siap nambah,294,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,389981924        			,http://olx.co.id/iklan/jual-nokia-3310-rreborn-IDqok72.html,500.000,Jual nokia 3310 rreborn,143,"Bandung Kota, Jawa Barat",via HP
Bekas,396620434        			,http://olx.co.id/iklan/laptop-lenovo-gaming-core-2-duo-ram-2gb-mulus-cikarang-bekasi-cod-IDqQb5M.html,1.550.000,Laptop lenovo gaming core 2 duo ram 2gb mulus cikarang bekasi cod,84,"Bekasi Kab., Jawa Barat",via HP
Baru,390000423        			,http://olx.co.id/iklan/nokia-105-dual-sim-2017-new-IDqooWp.html,235.000,Nokia 105 Dual Sim 2017 New,84,"Jakarta Pusat, Jakarta D.K.I.",via HP
Baru,396622853        			,http://olx.co.id/iklan/logitech-m171-mouse-wireless-murah-ori-IDqQbIN.html,114.000,Logitech m171 mouse wireless murah ori,16,"Surabaya Kota, Jawa Timur",via HP
Bekas,396629768        			,http://olx.co.id/iklan/jual-mackbook-silver-15-IDqQdvk.html,2.500.000,Jual mackbook silver 15',61,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,396630249        			,http://olx.co.id/iklan/leptop-acer-aspire-e11-mulus-normal-segel-IDqQdE5.html,1.650.000,Leptop acer aspire E11 mulus & normal segel,42,"Pekalongan Kota, Jawa Tengah",via HP
Bekas,396630913        			,http://olx.co.id/iklan/laptop-acer-aspire-es1-432-c52r-garansi-panjang-dua-bulan-pakai-IDqQdON.html,2.550.000,Laptop Acer aspire ES1-432-C52R garansi panjang.. dua bulan pakai,46,"Pekanbaru Kota, Riau",via HP
Bekas,396631059        			,http://olx.co.id/iklan/notebook-lenovo-ideapad-300s-second-like-new-IDqQdR9.html,2.100.000,Notebook LENOVO Ideapad 300s Second Like New!,47,"Jakarta Selatan, Jakarta D.K.I.",via HP
Bekas,396631479        			,http://olx.co.id/iklan/ram-laptop-4-gb-ddr3-IDqQdXW.html,250.000,Ram Laptop 4 GB DDR3,13,"Malang Kab., Jawa Timur",via HP
Bekas,396632124        			,http://olx.co.id/iklan/netbook-axioo-300rb-IDqQe8k.html,300.000,Netbook axioo 300rb,130,"Bekasi Kota, Jawa Barat",via HP
Bekas,396602099        			,http://olx.co.id/iklan/laptop-acer-pakaian-2bulan-masih-mulus-IDqQ6k3.html,2.300.000,Laptop acer pakaian 2bulan masih mulus,140,"Banjarmasin Kota, Kalimantan Selatan",via HP
Baru,396237834        			,http://olx.co.id/iklan/dijual-modem-gsm-3g-new-IDqOzyO.html,250.000,Dijual modem GSM 3G new,11,"Medan Kota, Sumatra Utara",via HP
Bekas,396238273        			,http://olx.co.id/iklan/glide-cam-hd4000-IDqOzFT.html,5.600.000,Glide cam HD4000,20,"Denpasar Kota, Bali",via HP
Bekas,396239149        			,http://olx.co.id/iklan/g41-ddr3-jetway-dan-ecs-IDqOzU1.html,300.000,G41 ddr3 jetway dan ecs,42,"Sidoarjo  Kab., Jawa Timur",via HP
Bekas,396237433        			,http://olx.co.id/iklan/modem-smartfren-ar918b-3g-udah-gak-aktif-IDqOzsl.html,60.000,Modem smartfren AR918B 3G udah gak aktif,30,"Tangerang Kota, Banten",via HP
Bekas,396237663        			,http://olx.co.id/iklan/bolt-max-ultra-lte-blm-ada-1-bulan-nego-IDqOzv3.html,200.000,BOLT MAX ULTRA LTE blm ada 1 bulan (nego),33,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,396238183        			,http://olx.co.id/iklan/tp-link-tl-wn722n-IDqOzEr.html,120.000,Tp link TL-WN722N,20,"Bandar Lampung Kota, Lampung",via HP
Baru,396235454        			,http://olx.co.id/iklan/kabel-hdmi-5m-jaring-IDqOyVq.html,65.000,Kabel hdmi 5m jaring,25,"Medan Kota, Sumatra Utara",via HP
Baru,396239718        			,http://olx.co.id/iklan/modem-huawei-bolt-slim-2-5577-150mbps-IDqOA3c.html,740.000,Modem huawei bolt slim 2. 5577 150mbps,31,"Surabaya Kota, Jawa Timur",via HP
Baru,396236489        			,http://olx.co.id/iklan/kabel-hdmi-1-5-jaring-IDqOzd7.html,35.000,Kabel hdmi 1.5 jaring,20,"Medan Kota, Sumatra Utara",via HP
Bekas,396239903        			,http://olx.co.id/iklan/mabo-h61-intel-soket-1155-proscessornya-IDqOA6b.html,650.000,Mabo h61 intel soket 1155+ Proscessornya,64,"Medan Kota, Sumatra Utara",via HP
Bekas,396240003        			,http://olx.co.id/iklan/modem-mifi-andromax-4g-lte-IDqOA7N.html,250.000,Modem Mifi Andromax 4g LTE,64,"Palembang Kota, Sumatra Selatan",via HP
Baru,396241214        			,http://olx.co.id/iklan/dvdrw-external-slim-samsung-usb-3-0-IDqOArk.html,275.000,DVDRW external slim samsung usb 3.0,11,"Medan Kota, Sumatra Utara",via HP
Bekas,396644433        			,http://olx.co.id/iklan/hisense-pure-shot-lte4g-gsm-cdma-13mp-ram2-16gb-fullset-normal-IDqQhkR.html,1.255.000,Hisense Pure Shot LTE4G Gsm/cdma 13mp Ram2/16Gb Fullset Normal,54,"Bandung Kota, Jawa Barat",via HP
Baru,396644213        			,http://olx.co.id/iklan/oppo-a37-cicilan-ringan-dengan-homecredit-hanya-di-safira-telekomindo-IDqQhhj.html,1.999.000,OPPO A37 Cicilan Ringan Dengan Homecredit Hanya di Safira Telekomindo,11,"Depok Kota, Jawa Barat",via HP
Bekas,396644363        			,http://olx.co.id/iklan/samsung-grand-2-putih-IDqQhjJ.html,650.000,Samsung grand 2 putih,53,"Samarinda Kota, Kalimantan Timur",via HP
Bekas,396644348        			,http://olx.co.id/iklan/wtb-huawei-leica-p9-lite-IDqQhju.html,1.700.000,WTB huawei leica p9 lite,69,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,396644468        			,http://olx.co.id/iklan/dijual-hp-vivo-y69-baru-dua-hari-pakai-IDqQhlq.html,2.200.000,Dijual hp vivo y69 baru dua hari pakai,19,"Sawahlunto Kota, Sumatra Barat",via HP
Baru,396639459        			,http://olx.co.id/iklan/redmi-4a-prime-murah-di-marchel-IDqQg2D.html,1.350.000,Redmi 4A prime murah di MARCHEL,19,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396644808        			,http://olx.co.id/iklan/r2-fulset-unlock-gsm-IDqQhqU.html,800.000,R2 fulset unlock gsm,40,"Bogor Kota, Jawa Barat",via HP
Baru,396644588        			,http://olx.co.id/iklan/new-andromax-prime-4g-IDqQhnm.html,350.000,New Andromax Prime 4G,85,"Jakarta Utara, Jakarta D.K.I.",via HP
Bekas,396645068        			,http://olx.co.id/iklan/di-jual-andromax-e2-4g-IDqQhw6.html,500.000,"Di jual, andromax E2 4G",69,"Tangerang Selatan Kota, Banten",via HP
Bekas,396644763        			,http://olx.co.id/iklan/hp-prince-minus-layar-IDqQhqb.html,500.000,Hp prince minus layar,14,"Makassar Kota, Sulawesi Selatan",via HP
Bekas,396645268        			,http://olx.co.id/iklan/ss-note-3-ori-full-set-IDqQhyk.html,1.250.000,Ss note 3 ori full set,78,"Medan Kota, Sumatra Utara",via HP
Bekas,396644753        			,http://olx.co.id/iklan/borongan-axioo-picopad-7-advan-s5-samsung-mini-bb-mito-IDqQhq1.html,300.000,"Borongan Axioo picopad 7 advan s5 samsung mini BB, Mito",129,"Surabaya Kota, Jawa Timur",via HP
Bekas,396645303        			,http://olx.co.id/iklan/samsung-galaxy-note-5-64gb-fulset-single-sim-warna-favorit-white-pearl-IDqQhyT.html,3.750.000,Samsung galaxy note 5 64gb fulset single sim warna favorit white pearl,75,"Surabaya Kota, Jawa Timur",via HP
Bekas,396644838        			,http://olx.co.id/iklan/samsung-v-plus-batangan-IDqQhro.html,500.000,Samsung v plus batangan,35,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,396645239        			,http://olx.co.id/iklan/jual-gan-hp-oppo-neo-7-kelengkapan-casan-kotak-mesin-segel-IDqQhxR.html,1.200.000,Jual gan hp oppo neo 7.kelengkapan casan+kotak mesin segel.,27,"Bandar Lampung Kota, Lampung",via HP
Bekas,396624268        			,http://olx.co.id/iklan/laptop-asus-tipe-k42f-core-i3-IDqQc5C.html,2.300.000,Laptop Asus Tipe k42f Core I3,97,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,396624209        			,http://olx.co.id/iklan/jual-murah-laptop-toshiba-a30-700rbnet-IDqQc4F.html,700.000,Jual murah laptop toshiba A30 700rbnet,86,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,396624498        			,http://olx.co.id/iklan/laptop-hp-canggih-toucscreen-bisa-dilipat-new-IDqQc9k.html,3.600.000,Laptop hp canggih toucscreen bisa dilipat new,58,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Baru,396625498        			,http://olx.co.id/iklan/intel-core-i3-vga-ddr5-2gb-ram-4gb-casing-armagedon-v1x-IDqQcps.html,2.800.000,Intel core i3 vga ddr5 2gb ram 4gb casing armagedon V1x,24,"Bandung Kota, Jawa Barat",via HP
Bekas,396626339        			,http://olx.co.id/iklan/laptop-acer-4738z-i5-hdd500ram4gb-IDqQcD1.html,3.450.000,Laptop Acer 4738z i5 HDD500RAM4GB,59,"Palembang Kota, Sumatra Selatan",via HP
Bekas,396626029        			,http://olx.co.id/iklan/laptop-asus-n43s-core-i5-vga-nvidia-2gb-ram-4gb-IDqQcy1.html,3.500.000,Laptop asus n43s core i5 vga nvidia 2gb ram 4gb,103,"Bandar Lampung Kota, Lampung",via HP
Bekas,396626998        			,http://olx.co.id/iklan/bu-komputer-pc-vga-nvidia-IDqQcNE.html,775.000,BU Komputer PC vga Nvidia,85,"Surakarta Kota, Jawa Tengah",via HP
Bekas,396626458        			,http://olx.co.id/iklan/komputer-speek-game-qore-2duo-IDqQcEV.html,1.600.000,Komputer speek game..qore 2duo,35,"Tangerang Kota, Banten",via HP
Bekas,396626943        			,http://olx.co.id/iklan/jual-laptop-hp-intel-celeron-14-d040tu-IDqQcML.html,1.850.000,Jual laptop Hp intel celeron 14 - d040TU,101,"Bekasi Kota, Jawa Barat",via HP
Baru,396627028        			,http://olx.co.id/iklan/laptop-asus-e202-kredit-free-1x-angsuran-IDqQcO8.html,2.999.000,Laptop asus E202 kredit free 1x angsuran,36,"Tangerang Kota, Banten",via HP
Bekas,396627143        			,http://olx.co.id/iklan/ram-4gb-ddr3-vgen-IDqQcPZ.html,300.000,Ram 4gb DDR3 Vgen,43,"Semarang Kota, Jawa Tengah",via HP
Baru,389928519        			,http://olx.co.id/iklan/o877-09999-220-xl-bos-IDqo6dF.html,99.000,O877.09999.220 XL bos,106,"Surabaya Kota, Jawa Timur",via HP
Bekas,389933489        			,http://olx.co.id/iklan/nokia-6270-slide-langka-IDqo7wP.html,350.000,Nokia 6270 slide langka,98,"Jakarta Timur, Jakarta D.K.I.",via HP
Baru,389929268        			,http://olx.co.id/iklan/nokia-3310-reborn-original-garansi-tam-IDqo6pK.html,625.000,Nokia 3310 Reborn Original Garansi TAM,181,"Bandar Lampung Kota, Lampung",via HP
Bekas,389933673        			,http://olx.co.id/iklan/nokia-1280-bt-nokia-xpresmusik-IDqo7yN.html,250.000,Nokia 1280 bt nokia xpresmusik,97,"Tangerang Selatan Kota, Banten",via HP
Bekas,389934763        			,http://olx.co.id/iklan/nokia-5230-expreess-music-IDqo7Qn.html,350.000,Nokia 5230 expreess music,111,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,389934388        			,http://olx.co.id/iklan/silahkan-dibrong-aja-gan-ada-yg-hdup-asa-yg-matot-IDqo7Kk.html,250.000,Silahkan dibrong aja gan ada yg hdup asa yg matot.,251,"Depok Kota, Jawa Barat",via HP
Bekas,389939234        			,http://olx.co.id/iklan/hp-charger-ori-IDqo90u.html,200.000,Hp + Charger ori,90,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,389940129        			,http://olx.co.id/iklan/motorola-moto-z2-play-gold-bandung-IDqo9eW.html,4.700.000,Motorola moto z2 play gold bandung,340,"Bandung Kota, Jawa Barat",via HP
Bekas,389938824        			,http://olx.co.id/iklan/nokia-7610-hp-daun-mulus-IDqo8TS.html,200.000,"Nokia 7610 , hp daun mulus",165,"Medan Kota, Sumatra Utara",via HP
Bekas,389941373        			,http://olx.co.id/iklan/nokia-7210-supernova-second-IDqo9yZ.html,299.000,Nokia 7210 SUpernova second,89,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,389937084        			,http://olx.co.id/iklan/motorola-android-udah-ga-anti-air-IDqo8rO.html,370.000,Motorola android udah ga anti air,343,"Cimahi Kota, Jawa Barat",via HP
Bekas,389941748        			,http://olx.co.id/iklan/nokia-5233-second-IDqo9F2.html,375.000,Nokia 5233 second,131,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,389942499        			,http://olx.co.id/iklan/nokia-112-second-IDqo9R9.html,299.000,Nokia 112 second,63,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,396620884        			,http://olx.co.id/iklan/laptop-asus-k45d-murah-meriah-IDqQbd2.html,800.000,Laptop Asus K45D Murah Meriah,195,"Denpasar Kota, Bali",via HP
Bekas,389943309        			,http://olx.co.id/iklan/hp-nokia-nd-lawas-batangan-IDqoa4d.html,95.000,Hp Nokia nd lawas batangan,140,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396621744        			,http://olx.co.id/iklan/laptop-hp-murah-core-2-duo-IDqQbqU.html,1.300.000,Laptop Hp Murah Core 2 Duo,114,"Bandung Kota, Jawa Barat",via HP
Bekas,396620659        			,http://olx.co.id/iklan/computer-desktop-ram2gb-hdd500gb-mulus-IDqQb9p.html,1.550.000,Computer desktop ram2gb hdd500gb mulus,38,"Samarinda Kota, Kalimantan Timur",via HP
Bekas,389946169        			,http://olx.co.id/iklan/nokia-apa-adanya-buat-kanibalan-IDqoaOl.html,40.000,Nokia apa adanya Buat Kanibalan,93,"Bantul Kab., Yogyakarta D.I.",via HP
Baru,396621709        			,http://olx.co.id/iklan/pc-gaming-desain-grafis-intel-core-i3-ram-4gb-vga-ddr5-2gb-IDqQbql.html,2.600.000,Pc gaming&desain grafis intel core i3 ram 4gb vga ddr5 2gb,26,"Bandung Kota, Jawa Barat",via HP
Bekas,396621718        			,http://olx.co.id/iklan/lenovo-core-i3-gen-3-ram-2gb-hdd-500gb-IDqQbqu.html,2.800.000,Lenovo Core I3 GEN-3 Ram 2GB HDD 500GB,49,"Surabaya Kota, Jawa Timur",via HP
Bekas,396623298        			,http://olx.co.id/iklan/laptop-toshiba-l735-core-i3-2350m-2-3ghz-hardisk-500gb-segel-IDqQbPY.html,2.700.000,Laptop Toshiba L735 Core i3-2350M 2.3Ghz Hardisk 500GB Segel,26,"Sleman Kab., Yogyakarta D.I.",via HP
Bekas,396622189        			,http://olx.co.id/iklan/ram-sodim-ddr3-4gb-vgen-sehat-cikarang-tambun-bekasi-cibitung-karawang-IDqQby5.html,300.000,Ram sodim ddr3 4gb vgen sehat cikarang tambun bekasi cibitung Karawang,36,"Bekasi Kab., Jawa Barat",via HP
Bekas,396622974        			,http://olx.co.id/iklan/laptop-acer-e14-core-i5-5200u-ram4gb-nvidea-820-2gb-dual-vga-istimewa-IDqQbKK.html,4.700.000,Laptop Acer e14 core i5 5200u ram4gb nvidea 820 2gb dual vga istimewa,34,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396623444        			,http://olx.co.id/iklan/netbook-murah-meriah-aja-gan-msi-u100-led-10inch-cod-bogor-kota-gan-IDqQbSk.html,1.200.000,Netbook murah meriah aja gan MSI U100-Led 10inch-Cod Bogor Kota Gan,54,"Bogor Kota, Jawa Barat",via HP
Baru,396623543        			,http://olx.co.id/iklan/mouse-wereles-sanur-pro-batrai-IDqQbTW.html,65.000,Mouse Wereles Sanur pro + batrai,10,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396623538        			,http://olx.co.id/iklan/flasdisk-sandisk-16-gb-IDqQbTQ.html,95.000,Flasdisk sandisk 16 gb,12,"Semarang Kota, Jawa Tengah",via HP
Bekas,396623683        			,http://olx.co.id/iklan/1-set-cpu-core2duo-tinggal-pakai-IDqQbVb.html,1.000.000,1 Set Cpu Core2duo Tinggal Pakai,65,"Bekasi Kota, Jawa Barat",via HP
Bekas,396623848        			,http://olx.co.id/iklan/dell-inspiron-n4030-intel-core-i3-320-2-gb-mulus-nett-IDqQbYQ.html,1.900.000,Dell inspiron n4030 intel core i3 320/2 gb mulus nett,75,"Bandung Kota, Jawa Barat",via HP
Bekas,389906269        			,http://olx.co.id/iklan/djl-nokia-x-dual-sim-IDqo0qN.html,450.000,Djl nokia x dual sim,228,"Banda Aceh Kota, Aceh D.I.",via HP
Baru,389909644        			,http://olx.co.id/iklan/nokia-105-neo-dual-sim-resmi-IDqo1je.html,230.000,Nokia 105 Neo Dual Sim Resmi,167,"Surabaya Kota, Jawa Timur",via HP
Bekas,389910779        			,http://olx.co.id/iklan/dijual-nokia-105-1-sim-IDqo1Bx.html,220.000,Dijual nokia 105 1 sim,115,"Banda Aceh Kota, Aceh D.I.",via HP
Bekas,396624154        			,http://olx.co.id/iklan/dvdrw-sata-internal-laptop-ori-cq42-IDqQc3M.html,125.000,Dvdrw sata internal laptop ori cq42,23,"Sidoarjo  Kab., Jawa Timur",via HP
Bekas,389911888        			,http://olx.co.id/iklan/nokia-n700-minus-IDqo1Tq.html,200.000,Nokia N700 minus,212,"Blora Kab., Jawa Tengah",via HP
Bekas,389914734        			,http://olx.co.id/iklan/nokia-x-android-IDqo2Dk.html,450.000,Nokia X Android,279,"Kulon Progo Kab., Yogyakarta D.I.",via HP
Baru,389912354        			,http://olx.co.id/iklan/moto-e3-power-promo-bunga-0-bisa-cicilan-tanpa-kartu-kredit-IDqo20V.html,1.599.000,Moto E3 Power Promo Bunga 0% Bisa Cicilan Tanpa Kartu Kredit,98,"Bekasi Kota, Jawa Barat",via HP
Baru,389911469        			,http://olx.co.id/iklan/nokia-6-black-bisa-kredit-proses-cepat-20-menit-tanpa-kartu-kredit-IDqo1MF.html,2.949.000,Nokia 6 black bisa kredit proses cepat 20 menit tanpa kartu kredit,153,"Jakarta Pusat, Jakarta D.K.I.",via HP
